frequency	e'	e''
5e+008	87.5975	4.83566
1e+009	85.4656	7.55732
1.5e+009	84.704	10.7588
2e+009	83.6795	13.8827
2.5e+009	82.5444	17.0051
3e+009	80.9639	19.8922
3.5e+009	79.1971	22.6022
4e+009	77.558	25.2113
4.5e+009	75.5309	27.5942
5e+009	73.2909	29.6376
5.5e+009	71.2576	31.6093
6e+009	68.9224	33.3476
6.5e+009	66.5812	34.695
7e+009	64.4205	36.0676
7.5e+009	62.029	37.1003
8e+009	59.8141	37.8709
8.5e+009	57.8257	38.758
9e+009	55.5054	39.3124
9.5e+009	53.4114	39.6705
1e+010	51.5545	40.1984
1.05e+010	49.3935	40.3188
1.1e+010	47.5923	40.2469
1.15e+010	45.8965	40.526
1.2e+010	43.9642	40.4419
1.25e+010	42.36	40.0155
1.3e+010	40.8869	40.1698
1.35e+010	39.1972	39.9063
1.4e+010	37.9935	39.459
1.45e+010	36.6272	39.4437
1.5e+010	34.969	39.0369
1.55e+010	34.1229	38.3937
1.6e+010	33.0336	38.4871
1.65e+010	31.4136	37.9701
1.7e+010	30.7947	37.296
1.75e+010	29.8971	37.4333
1.8e+010	28.445	36.7375
1.85e+010	28.014	36.0754
1.9e+010	27.2007	36.2715
1.95e+010	25.8461	35.2895
2e+010	25.6437	34.7094
2.05e+010	24.6934	35.1617
2.1e+010	23.7476	34.0238
2.15e+010	23.7595	33.6114
2.2e+010	22.4724	34.0864
2.25e+010	21.8311	32.7005
2.3e+010	22.1787	32.5253
2.35e+010	20.6515	33.022
2.4e+010	20.2098	31.5079
2.45e+010	20.8476	31.5768
2.5e+010	19.2356	31.8218
2.55e+010	19.0221	30.3769
2.6e+010	19.6651	30.709
2.65e+010	17.9522	30.5074
