frequency	e'	e''
5e+008	91.4474	6.05225
1e+009	88.4326	10.0426
1.5e+009	87.1478	14.4419
2e+009	85.5148	18.6209
2.5e+009	83.4338	22.5999
3e+009	80.7598	26.1384
3.5e+009	77.8921	29.2907
4e+009	75.1044	32.1426
4.5e+009	71.9495	34.586
5e+009	68.6908	36.5101
5.5e+009	65.6954	38.2061
6e+009	62.4434	39.5046
6.5e+009	59.3328	40.3397
7e+009	56.4901	41.1478
7.5e+009	53.5642	41.553
8e+009	50.9536	41.684
8.5e+009	48.5982	41.9135
9e+009	46.0444	41.7795
9.5e+009	43.8126	41.5043
1e+010	41.813	41.3944
1.05e+010	39.6658	40.8951
1.1e+010	37.9137	40.3083
1.15e+010	36.2384	40.0313
1.2e+010	34.4623	39.4296
1.25e+010	33.063	38.6183
1.3e+010	31.6891	38.3029
1.35e+010	30.2432	37.6419
1.4e+010	29.2477	36.9292
1.45e+010	28.0583	36.5274
1.5e+010	26.7058	35.8135
1.55e+010	26.0715	35.0497
1.6e+010	25.1695	34.8201
1.65e+010	23.8952	34.0601
1.7e+010	23.4588	33.3572
1.75e+010	22.7399	33.2088
1.8e+010	21.6601	32.3779
1.85e+010	21.3773	31.7607
1.9e+010	20.7447	31.6944
1.95e+010	19.791	30.6908
2e+010	19.669	30.1699
2.05e+010	18.9294	30.3261
2.1e+010	18.3114	29.2939
2.15e+010	18.3572	28.9231
2.2e+010	17.3688	29.0948
2.25e+010	17.0009	27.9307
2.3e+010	17.2971	27.7847
2.35e+010	16.1396	27.9623
2.4e+010	15.9115	26.7531
2.45e+010	16.4388	26.8276
2.5e+010	15.2571	26.8042
2.55e+010	15.1682	25.6836
2.6e+010	15.7057	25.9414
2.65e+010	14.4482	25.5976
