frequency	e'	e''
5e+008	79.5283	5.0763
1e+009	76.9698	8.5418
1.5e+009	76.4173	12.5815
2e+009	74.8501	16.2517
2.5e+009	73.2381	20.2087
3e+009	70.8646	23.4559
3.5e+009	68.1933	26.5451
4e+009	65.6429	29.2304
4.5e+009	62.6686	31.5779
5e+009	59.5768	33.4177
5.5e+009	56.7481	35.0055
6e+009	53.6598	36.2076
6.5e+009	50.7014	36.9922
7e+009	47.9643	37.7101
7.5e+009	45.1674	38.0311
8e+009	42.7035	38.0855
8.5e+009	40.438	38.2269
9e+009	38.0302	38.0325
9.5e+009	35.9627	37.6954
1e+010	34.0703	37.5143
1.05e+010	32.0593	36.9835
1.1e+010	30.4245	36.3906
1.15e+010	28.8278	36.0484
1.2e+010	27.1467	35.4188
1.25e+010	25.8446	34.6562
1.3e+010	24.5094	34.2787
1.35e+010	23.1128	33.5358
1.4e+010	22.1299	32.8187
1.45e+010	20.9863	32.3293
1.5e+010	19.7228	31.4933
1.55e+010	19.0746	30.6818
1.6e+010	18.2124	30.3023
1.65e+010	17.1345	29.3964
1.7e+010	16.7648	28.6086
1.75e+010	16.1191	28.2945
1.8e+010	15.2884	27.4007
1.85e+010	15.1199	26.7588
1.9e+010	14.59	26.5464
1.95e+010	13.9148	25.6258
2e+010	13.9087	25.1387
2.05e+010	13.31	25.1095
2.1e+010	12.8339	24.2105
2.15e+010	12.9462	23.9015
2.2e+010	12.1688	23.8877
2.25e+010	11.8905	22.873
2.3e+010	12.1475	22.7987
2.35e+010	11.2593	22.8192
2.4e+010	11.1055	21.7483
2.45e+010	11.5272	21.8279
2.5e+010	10.5724	21.6859
2.55e+010	10.5273	20.7361
2.6e+010	10.9582	20.9636
2.65e+010	9.96661	20.5891
