frequency	e'	e''
5e+008	34.0976	1.95196
1e+009	32.1283	2.57793
1.5e+009	32.2967	3.62263
2e+009	31.8355	4.56927
2.5e+009	31.4099	5.51992
3e+009	30.768	6.33486
3.5e+009	30.0478	7.12995
4e+009	29.5165	7.88415
4.5e+009	28.6668	8.49382
5e+009	27.8748	9.02328
5.5e+009	27.2666	9.53289
6e+009	26.4117	9.90545
6.5e+009	25.6578	10.178
7e+009	24.9923	10.4715
7.5e+009	24.2264	10.628
8e+009	23.6407	10.762
8.5e+009	23.0852	10.9365
9e+009	22.3733	10.9785
9.5e+009	21.838	11.0268
1e+010	21.3431	11.1155
1.05e+010	20.7224	11.058
1.1e+010	20.2582	11.01
1.15e+010	19.7877	11.0312
1.2e+010	19.2372	10.9495
1.25e+010	18.8817	10.8529
1.3e+010	18.4864	10.8621
1.35e+010	18.0078	10.7414
1.4e+010	17.738	10.6554
1.45e+010	17.3836	10.6395
1.5e+010	16.8889	10.4968
1.55e+010	16.7272	10.3701
1.6e+010	16.4712	10.421
1.65e+010	15.9732	10.2556
1.7e+010	15.8592	10.1206
1.75e+010	15.6611	10.1727
1.8e+010	15.2203	9.97734
1.85e+010	15.1527	9.88768
1.9e+010	14.9702	9.9383
1.95e+010	14.5495	9.68988
2e+010	14.5591	9.59122
2.05e+010	14.3426	9.73166
2.1e+010	14.0045	9.43889
2.15e+010	14.1182	9.3888
2.2e+010	13.8022	9.55105
2.25e+010	13.5281	9.16368
2.3e+010	13.7577	9.19082
2.35e+010	13.3833	9.37842
2.4e+010	13.1218	8.94468
2.45e+010	13.4966	9.03089
2.5e+010	13.034	9.12608
2.55e+010	12.8436	8.71759
2.6e+010	13.292	8.8668
2.65e+010	12.7092	8.86137
