frequency	e'	e''
5e+008	73.5103	4.77851
1e+009	71.0542	7.92342
1.5e+009	70.6558	11.7301
2e+009	69.1432	15.1655
2.5e+009	67.7873	18.9362
3e+009	65.4643	22.0531
3.5e+009	62.9749	25.0502
4e+009	60.4739	27.6315
4.5e+009	57.5825	29.8623
5e+009	54.5578	31.5949
5.5e+009	51.7986	33.0384
6e+009	48.8232	34.0932
6.5e+009	45.9907	34.7657
7e+009	43.3695	35.3696
7.5e+009	40.7045	35.585
8e+009	38.3821	35.5674
8.5e+009	36.2437	35.6321
9e+009	33.9767	35.3747
9.5e+009	32.0513	35.0067
1e+010	30.2723	34.7811
1.05e+010	28.3915	34.2222
1.1e+010	26.8708	33.6194
1.15e+010	25.3741	33.2374
1.2e+010	23.8131	32.5906
1.25e+010	22.6191	31.8383
1.3e+010	21.368	31.421
1.35e+010	20.0814	30.6556
1.4e+010	19.1959	29.9367
1.45e+010	18.1615	29.4118
1.5e+010	17.0306	28.573
1.55e+010	16.4758	27.7908
1.6e+010	15.7134	27.386
1.65e+010	14.7769	26.5039
1.7e+010	14.4878	25.7733
1.75e+010	13.9298	25.4607
1.8e+010	13.2155	24.6215
1.85e+010	13.0923	24.0486
1.9e+010	12.6228	23.8366
1.95e+010	12.0428	22.9873
2e+010	12.0545	22.557
2.05e+010	11.5125	22.5102
2.1e+010	11.1026	21.6907
2.15e+010	11.2151	21.4217
2.2e+010	10.512	21.3758
2.25e+010	10.2839	20.4583
2.3e+010	10.5196	20.4079
2.35e+010	9.7128	20.3895
2.4e+010	9.59032	19.4284
2.45e+010	9.97001	19.5204
2.5e+010	9.10497	19.3542
2.55e+010	9.07761	18.5022
2.6e+010	9.46551	18.7221
2.65e+010	8.56612	18.3504
