frequency	e'	e''
5e+008	90.5503	5.71404
1e+009	87.752	9.65797
1.5e+009	86.8684	13.9443
2e+009	85.0749	17.9828
2.5e+009	83.1744	21.8728
3e+009	80.7066	25.3106
3.5e+009	77.969	28.4356
4e+009	75.3456	31.2837
4.5e+009	72.2961	33.7382
5e+009	69.1568	35.6834
5.5e+009	66.2959	37.4071
6e+009	63.1558	38.7533
6.5e+009	60.1447	39.6566
7e+009	57.3956	40.5459
7.5e+009	54.5415	41.0589
8e+009	51.977	41.2577
8.5e+009	49.6505	41.5853
9e+009	47.1139	41.5675
9.5e+009	44.9034	41.3467
1e+010	42.9055	41.3191
1.05e+010	40.7331	40.9051
1.1e+010	38.9715	40.3613
1.15e+010	37.2892	40.153
1.2e+010	35.4477	39.6116
1.25e+010	34.0346	38.8394
1.3e+010	32.6729	38.6077
1.35e+010	31.1483	37.9525
1.4e+010	30.1174	37.2682
1.45e+010	28.9293	36.9487
1.5e+010	27.5148	36.2402
1.55e+010	26.8297	35.4656
1.6e+010	25.9242	35.348
1.65e+010	24.6087	34.6061
1.7e+010	24.1453	33.8429
1.75e+010	23.3817	33.7905
1.8e+010	22.2517	32.9929
1.85e+010	21.9847	32.3226
1.9e+010	21.2911	32.3474
1.95e+010	20.2721	31.3961
2e+010	20.2255	30.8277
2.05e+010	19.4535	31.0349
2.1e+010	18.7132	30.008
2.15e+010	18.8531	29.6418
2.2e+010	17.8416	29.8864
2.25e+010	17.3464	28.6304
2.3e+010	17.7374	28.541
2.35e+010	16.5675	28.8618
2.4e+010	16.2576	27.4583
2.45e+010	16.872	27.5617
2.5e+010	15.5767	27.6903
2.55e+010	15.4509	26.4102
2.6e+010	16.0902	26.741
2.65e+010	14.7232	26.5328
