frequency	e'	e''
5e+008	90.3542	5.68424
1e+009	87.5449	9.63794
1.5e+009	86.6404	13.9632
2e+009	84.8619	18.005
2.5e+009	82.9054	21.9077
3e+009	80.4134	25.3548
3.5e+009	77.6497	28.4304
4e+009	75.0289	31.2541
4.5e+009	72.0024	33.6945
5e+009	68.879	35.6364
5.5e+009	66.0206	37.3665
6e+009	62.8777	38.7092
6.5e+009	59.8659	39.6172
7e+009	57.1095	40.4982
7.5e+009	54.253	41.001
8e+009	51.6933	41.2005
8.5e+009	49.3663	41.5154
9e+009	46.8352	41.493
9.5e+009	44.6279	41.2741
1e+010	42.6338	41.237
1.05e+010	40.4695	40.8208
1.1e+010	38.7082	40.2865
1.15e+010	37.0214	40.0689
1.2e+010	35.1936	39.5265
1.25e+010	33.7777	38.7599
1.3e+010	32.4101	38.5124
1.35e+010	30.9008	37.8636
1.4e+010	29.866	37.1818
1.45e+010	28.6751	36.8509
1.5e+010	27.2728	36.1464
1.55e+010	26.5844	35.3795
1.6e+010	25.6757	35.2383
1.65e+010	24.3745	34.5041
1.7e+010	23.9034	33.7513
1.75e+010	23.1448	33.676
1.8e+010	22.0283	32.886
1.85e+010	21.7465	32.2254
1.9e+010	21.0599	32.2231
1.95e+010	20.052	31.2779
2e+010	19.9845	30.7189
2.05e+010	19.2235	30.9032
2.1e+010	18.4982	29.887
2.15e+010	18.6119	29.5205
2.2e+010	17.6142	29.7379
2.25e+010	17.1374	28.509
2.3e+010	17.4964	28.407
2.35e+010	16.3487	28.693
2.4e+010	16.0473	27.3382
2.45e+010	16.6294	27.4229
2.5e+010	15.3717	27.5143
2.55e+010	15.2439	26.2849
2.6e+010	15.8528	26.5838
2.65e+010	14.5267	26.3545
