frequency	e'	e''
5e+008	90.0398	5.52094
1e+009	87.4279	8.9783
1.5e+009	86.258	12.8638
2e+009	84.8577	16.6115
2.5e+009	83.2634	20.2638
3e+009	81.1089	23.5663
3.5e+009	78.7028	26.5787
4e+009	76.3963	29.381
4.5e+009	73.7237	31.8666
5e+009	70.8904	33.8999
5.5e+009	68.2663	35.7672
6e+009	65.3651	37.2993
6.5e+009	62.5337	38.4006
7e+009	59.924	39.4772
7.5e+009	57.1628	40.1738
8e+009	54.6668	40.5939
8.5e+009	52.4119	41.1115
9e+009	49.9029	41.2613
9.5e+009	47.6718	41.2437
1e+010	45.6797	41.3889
1.05e+010	43.4824	41.1292
1.1e+010	41.668	40.7381
1.15e+010	39.9468	40.6657
1.2e+010	38.0749	40.2533
1.25e+010	36.5637	39.5727
1.3e+010	35.1185	39.4199
1.35e+010	33.557	38.8974
1.4e+010	32.4597	38.268
1.45e+010	31.1806	37.9887
1.5e+010	29.6919	37.3742
1.55e+010	28.9722	36.6397
1.6e+010	27.9767	36.5026
1.65e+010	26.5592	35.8167
1.7e+010	26.0495	35.1152
1.75e+010	25.2556	35.0505
1.8e+010	24.028	34.2438
1.85e+010	23.6851	33.6063
1.9e+010	22.9841	33.6141
1.95e+010	21.8794	32.5884
2e+010	21.7145	32.0416
2.05e+010	20.892	32.2946
2.1e+010	20.164	31.2021
2.15e+010	20.1838	30.8122
2.2e+010	19.077	31.071
2.25e+010	18.6288	29.8242
2.3e+010	18.9348	29.6572
2.35e+010	17.628	29.9202
2.4e+010	17.3382	28.6159
2.45e+010	17.8948	28.6863
2.5e+010	16.567	28.7229
2.55e+010	16.4407	27.501
2.6e+010	17.0026	27.7726
2.65e+010	15.5951	27.4463
