frequency	e'	e''
5e+008	90.7223	5.76835
1e+009	87.9305	9.47916
1.5e+009	86.6765	13.6069
2e+009	85.1637	17.5727
2.5e+009	83.3779	21.3851
3e+009	80.9768	24.798
3.5e+009	78.3315	27.8835
4e+009	75.7996	30.7264
4.5e+009	72.9109	33.2006
5e+009	69.8666	35.1877
5.5e+009	67.0491	36.9793
6e+009	63.9764	38.4142
6.5e+009	61.0128	39.3938
7e+009	58.2785	40.3391
7.5e+009	55.4208	40.8989
8e+009	52.8664	41.1867
8.5e+009	50.5594	41.5643
9e+009	48.0188	41.5722
9.5e+009	45.773	41.4324
1e+010	43.7739	41.4549
1.05e+010	41.598	41.0763
1.1e+010	39.8078	40.5839
1.15e+010	38.0991	40.4081
1.2e+010	36.2747	39.9001
1.25e+010	34.8137	39.1526
1.3e+010	33.3965	38.9138
1.35e+010	31.8917	38.3247
1.4e+010	30.8432	37.6498
1.45e+010	29.6023	37.3036
1.5e+010	28.1837	36.6396
1.55e+010	27.5065	35.8896
1.6e+010	26.552	35.6934
1.65e+010	25.2032	34.9715
1.7e+010	24.7326	34.2733
1.75e+010	23.9781	34.1595
1.8e+010	22.8228	33.3343
1.85e+010	22.5063	32.7104
1.9e+010	21.8471	32.6751
1.95e+010	20.8159	31.6484
2e+010	20.6638	31.1183
2.05e+010	19.886	31.3246
2.1e+010	19.2209	30.2549
2.15e+010	19.2436	29.8714
2.2e+010	18.1955	30.0869
2.25e+010	17.7975	28.8845
2.3e+010	18.0929	28.7195
2.35e+010	16.8559	28.9299
2.4e+010	16.6021	27.6885
2.45e+010	17.1439	27.7569
2.5e+010	15.8956	27.749
2.55e+010	15.7886	26.5913
2.6e+010	16.3339	26.849
2.65e+010	15.0051	26.4955
