frequency	e'	e''
5e+008	88.4618	5.09244
1e+009	86.204	8.06098
1.5e+009	85.3093	11.4813
2e+009	84.1437	14.8126
2.5e+009	82.8424	18.1242
3e+009	81.0773	21.1637
3.5e+009	79.1069	23.9944
4e+009	77.2499	26.6892
4.5e+009	75.0033	29.1194
5e+009	72.5481	31.1753
5.5e+009	70.3107	33.133
6e+009	67.7731	34.8252
6.5e+009	65.2563	36.104
7e+009	62.9301	37.385
7.5e+009	60.3918	38.3191
8e+009	58.0624	38.9749
8.5e+009	55.9639	39.745
9e+009	53.5595	40.1674
9.5e+009	51.4016	40.3946
1e+010	49.4815	40.7936
1.05e+010	47.2921	40.7769
1.1e+010	45.4691	40.5862
1.15e+010	43.7495	40.7463
1.2e+010	41.8185	40.5386
1.25e+010	40.2435	40.0133
1.3e+010	38.7702	40.0579
1.35e+010	37.1068	39.6898
1.4e+010	35.9365	39.1666
1.45e+010	34.5934	39.0558
1.5e+010	32.9809	38.5622
1.55e+010	32.1832	37.8757
1.6e+010	31.1208	37.8866
1.65e+010	29.5604	37.2927
1.7e+010	28.9848	36.5969
1.75e+010	28.1182	36.663
1.8e+010	26.739	35.9092
1.85e+010	26.349	35.2465
1.9e+010	25.5697	35.3769
1.95e+010	24.2977	34.3621
2e+010	24.1203	33.7889
2.05e+010	23.2087	34.1705
2.1e+010	22.3369	33.0329
2.15e+010	22.3659	32.6264
2.2e+010	21.137	33.0257
2.25e+010	20.5602	31.669
2.3e+010	20.9079	31.4987
2.35e+010	19.4484	31.9194
2.4e+010	19.0631	30.4541
2.45e+010	19.6838	30.531
2.5e+010	18.1638	30.7042
2.55e+010	17.9813	29.3153
2.6e+010	18.6065	29.6389
2.65e+010	16.9908	29.3883
