frequency	e'	e''
5e+008	90.961	5.67339
1e+009	88.1729	9.66752
1.5e+009	87.2704	13.9737
2e+009	85.4925	18.0403
2.5e+009	83.5829	21.9346
3e+009	81.1133	25.3901
3.5e+009	78.3807	28.523
4e+009	75.7719	31.3981
4.5e+009	72.7328	33.8801
5e+009	69.5846	35.8644
5.5e+009	66.7094	37.6239
6e+009	63.5477	38.996
6.5e+009	60.5107	39.9222
7e+009	57.7372	40.8267
7.5e+009	54.8546	41.351
8e+009	52.2692	41.5585
8.5e+009	49.922	41.8847
9e+009	47.3682	41.8757
9.5e+009	45.1409	41.6576
1e+010	43.1256	41.6282
1.05e+010	40.9392	41.2181
1.1e+010	39.1586	40.6826
1.15e+010	37.4582	40.4709
1.2e+010	35.6042	39.9314
1.25e+010	34.1754	39.1592
1.3e+010	32.7975	38.9213
1.35e+010	31.264	38.2644
1.4e+010	30.2169	37.5792
1.45e+010	29.0164	37.258
1.5e+010	27.593	36.5457
1.55e+010	26.8901	35.7653
1.6e+010	25.9732	35.6418
1.65e+010	24.6521	34.8995
1.7e+010	24.1748	34.129
1.75e+010	23.4038	34.0658
1.8e+010	22.2661	33.271
1.85e+010	21.9903	32.5909
1.9e+010	21.2895	32.6061
1.95e+010	20.2623	31.6568
2e+010	20.2097	31.0811
2.05e+010	19.4319	31.275
2.1e+010	18.686	30.2478
2.15e+010	18.8182	29.8744
2.2e+010	17.8045	30.1038
2.25e+010	17.3028	28.8508
2.3e+010	17.6852	28.7547
2.35e+010	16.5204	29.0636
2.4e+010	16.2031	27.6632
2.45e+010	16.8046	27.7534
2.5e+010	15.5099	27.8701
2.55e+010	15.3786	26.5995
2.6e+010	16.0077	26.9169
2.65e+010	14.6503	26.7049
