frequency	e'	e''
5e+008	90.8788	5.7212
1e+009	88.0819	9.67496
1.5e+009	87.1856	13.9699
2e+009	85.4031	18.02
2.5e+009	83.4961	21.9116
3e+009	81.0324	25.358
3.5e+009	78.2989	28.4849
4e+009	75.6827	31.3509
4.5e+009	72.6482	33.8216
5e+009	69.5056	35.7858
5.5e+009	66.6471	37.5271
6e+009	63.5055	38.896
6.5e+009	60.4831	39.8216
7e+009	57.7256	40.7286
7.5e+009	54.8572	41.2615
8e+009	52.2809	41.4729
8.5e+009	49.941	41.8119
9e+009	47.3843	41.8086
9.5e+009	45.159	41.5911
1e+010	43.1538	41.5669
1.05e+010	40.9636	41.1607
1.1e+010	39.1894	40.6232
1.15e+010	37.4938	40.424
1.2e+010	35.636	39.8853
1.25e+010	34.2127	39.1138
1.3e+010	32.8408	38.8882
1.35e+010	31.2992	38.2289
1.4e+010	30.2584	37.5435
1.45e+010	29.0609	37.2309
1.5e+010	27.6296	36.5181
1.55e+010	26.9336	35.7383
1.6e+010	26.0191	35.6287
1.65e+010	24.69	34.8839
1.7e+010	24.2185	34.11
1.75e+010	23.442	34.0606
1.8e+010	22.3017	33.2607
1.85e+010	22.0316	32.5812
1.9e+010	21.3245	32.6084
1.95e+010	20.2918	31.6544
2e+010	20.2499	31.0775
2.05e+010	19.4691	31.2874
2.1e+010	18.7135	30.2509
2.15e+010	18.8612	29.8802
2.2e+010	17.8385	30.1253
2.25e+010	17.3288	28.8555
2.3e+010	17.7229	28.7702
2.35e+010	16.5444	29.0962
2.4e+010	16.228	27.6687
2.45e+010	16.8433	27.7744
2.5e+010	15.5299	27.9042
2.55e+010	15.4	26.6093
2.6e+010	16.0496	26.9418
2.65e+010	14.6646	26.7396
