frequency	e'	e''
5e+008	91.6387	6.07694
1e+009	88.5643	10.1802
1.5e+009	87.359	14.6542
2e+009	85.6463	18.8782
2.5e+009	83.4674	22.9025
3e+009	80.7666	26.4798
3.5e+009	77.8277	29.6487
4e+009	74.9585	32.5008
4.5e+009	71.7459	34.9416
5e+009	68.4447	36.8483
5.5e+009	65.3927	38.5134
6e+009	62.0965	39.7805
6.5e+009	58.9594	40.5824
7e+009	56.0893	41.353
7.5e+009	53.1424	41.7225
8e+009	50.5249	41.8132
8.5e+009	48.1524	42.0051
9e+009	45.5985	41.8385
9.5e+009	43.3706	41.5332
1e+010	41.3735	41.3892
1.05e+010	39.232	40.8645
1.1e+010	37.4897	40.2573
1.15e+010	35.8182	39.9482
1.2e+010	34.0601	39.3285
1.25e+010	32.6719	38.5051
1.3e+010	31.305	38.168
1.35e+010	29.8761	37.4969
1.4e+010	28.8911	36.7783
1.45e+010	27.7165	36.3601
1.5e+010	26.3763	35.6409
1.55e+010	25.7535	34.8768
1.6e+010	24.8581	34.6316
1.65e+010	23.6053	33.8712
1.7e+010	23.1735	33.1699
1.75e+010	22.4654	33.0136
1.8e+010	21.4017	32.1855
1.85e+010	21.122	31.5733
1.9e+010	20.5044	31.496
1.95e+010	19.5616	30.5001
2e+010	19.4429	29.9808
2.05e+010	18.7171	30.132
2.1e+010	18.1115	29.1108
2.15e+010	18.1576	28.7423
2.2e+010	17.1829	28.9054
2.25e+010	16.8243	27.7578
2.3e+010	17.1237	27.6136
2.35e+010	15.9843	27.7823
2.4e+010	15.7586	26.5922
2.45e+010	16.2812	26.6636
2.5e+010	15.1276	26.6318
2.55e+010	15.0395	25.5341
2.6e+010	15.5715	25.782
2.65e+010	14.3402	25.4352
