frequency	e'	e''
5e+008	62.2567	4.17139
1e+009	59.9635	6.66052
1.5e+009	59.743	9.86603
2e+009	58.4075	12.7334
2.5e+009	57.3624	15.8772
3e+009	55.3383	18.5434
3.5e+009	53.2599	21.0726
4e+009	51.119	23.2818
4.5e+009	48.6168	25.1661
5e+009	45.9934	26.6323
5.5e+009	43.6062	27.8212
6e+009	41.0268	28.6458
6.5e+009	38.61	29.15
7e+009	36.3744	29.5927
7.5e+009	34.1109	29.6999
8e+009	32.1714	29.6332
8.5e+009	30.376	29.6338
9e+009	28.4728	29.3594
9.5e+009	26.8776	29.0198
1e+010	25.3848	28.7854
1.05e+010	23.8098	28.2641
1.1e+010	22.5441	27.7196
1.15e+010	21.2958	27.3395
1.2e+010	20.0087	26.7378
1.25e+010	19.0459	26.0776
1.3e+010	18.0208	25.6601
1.35e+010	16.9943	24.9608
1.4e+010	16.3147	24.3303
1.45e+010	15.5137	23.8506
1.5e+010	14.6389	23.1273
1.55e+010	14.2486	22.4809
1.6e+010	13.6803	22.1408
1.65e+010	12.9627	21.4249
1.7e+010	12.7764	20.8584
1.75e+010	12.3585	20.6182
1.8e+010	11.7993	19.9622
1.85e+010	11.7193	19.541
1.9e+010	11.3466	19.3843
1.95e+010	10.8767	18.7223
2e+010	10.8961	18.4037
2.05e+010	10.4553	18.3807
2.1e+010	10.1113	17.7357
2.15e+010	10.2123	17.5445
2.2e+010	9.63528	17.5204
2.25e+010	9.43767	16.7885
2.3e+010	9.63552	16.7743
2.35e+010	8.97266	16.7706
2.4e+010	8.85014	16.0048
2.45e+010	9.17677	16.1041
2.5e+010	8.44726	15.9742
2.55e+010	8.40564	15.2908
2.6e+010	8.75083	15.4945
2.65e+010	7.97728	15.1995
