frequency	e'	e''
5e+008	23.5949	1.3806
1e+009	21.7418	1.47169
1.5e+009	22.0876	2.01791
2e+009	21.8489	2.48526
2.5e+009	21.6694	2.99091
3e+009	21.313	3.40599
3.5e+009	20.9133	3.84381
4e+009	20.7123	4.27833
4.5e+009	20.1983	4.60291
5e+009	19.7682	4.9089
5.5e+009	19.5103	5.2231
6e+009	19.0077	5.4415
6.5e+009	18.6019	5.61092
7e+009	18.2543	5.80561
7.5e+009	17.8083	5.90338
8e+009	17.5259	6.01284
8.5e+009	17.2378	6.14954
9e+009	16.8001	6.18683
9.5e+009	16.5275	6.25982
1e+010	16.259	6.34641
1.05e+010	15.878	6.32939
1.1e+010	15.62	6.33421
1.15e+010	15.3342	6.37107
1.2e+010	14.984	6.34387
1.25e+010	14.8108	6.32587
1.3e+010	14.5642	6.35361
1.35e+010	14.2507	6.2996
1.4e+010	14.1164	6.28546
1.45e+010	13.8937	6.30006
1.5e+010	13.5469	6.22925
1.55e+010	13.4909	6.1868
1.6e+010	13.3324	6.2499
1.65e+010	12.9699	6.1602
1.7e+010	12.9372	6.1078
1.75e+010	12.8169	6.1654
1.8e+010	12.4912	6.05393
1.85e+010	12.4886	6.04102
1.9e+010	12.3682	6.08533
1.95e+010	12.0576	5.93775
2e+010	12.1072	5.90668
2.05e+010	11.9486	6.01998
2.1e+010	11.6967	5.83842
2.15e+010	11.8334	5.8361
2.2e+010	11.5868	5.96267
2.25e+010	11.3845	5.71411
2.3e+010	11.6083	5.76283
2.35e+010	11.3103	5.90284
2.4e+010	11.1096	5.62576
2.45e+010	11.4536	5.71833
2.5e+010	11.0758	5.77856
2.55e+010	10.9344	5.51612
2.6e+010	11.3424	5.64262
2.65e+010	10.8563	5.63943
