frequency	e'	e''
5e+008	91.1351	5.94427
1e+009	88.2482	9.80815
1.5e+009	86.9261	14.0867
2e+009	85.3393	18.1706
2.5e+009	83.417	22.0752
3e+009	80.8554	25.5608
3.5e+009	78.0683	28.6843
4e+009	75.3971	31.5375
4.5e+009	72.3624	33.9972
5e+009	69.1899	35.9439
5.5e+009	66.2635	37.6849
6e+009	63.0994	39.0459
6.5e+009	60.0472	39.9386
7e+009	57.2417	40.8047
7.5e+009	54.3442	41.2772
8e+009	51.7618	41.4812
8.5e+009	49.426	41.7692
9e+009	46.8712	41.6955
9.5e+009	44.6344	41.4825
1e+010	42.6382	41.4288
1.05e+010	40.4734	40.9754
1.1e+010	38.7012	40.4282
1.15e+010	37.0147	40.1955
1.2e+010	35.2174	39.6304
1.25e+010	33.7891	38.8423
1.3e+010	32.3975	38.5639
1.35e+010	30.9278	37.9311
1.4e+010	29.9105	37.2319
1.45e+010	28.6984	36.8534
1.5e+010	27.3173	36.1606
1.55e+010	26.6696	35.4008
1.6e+010	25.7379	35.1839
1.65e+010	24.4338	34.4388
1.7e+010	23.987	33.7365
1.75e+010	23.2547	33.6027
1.8e+010	22.1401	32.7702
1.85e+010	21.8448	32.1529
1.9e+010	21.2029	32.0964
1.95e+010	20.2106	31.0777
2e+010	20.0796	30.5542
2.05e+010	19.324	30.7349
2.1e+010	18.685	29.68
2.15e+010	18.723	29.307
2.2e+010	17.7054	29.4964
2.25e+010	17.3291	28.3118
2.3e+010	17.6273	28.1597
2.35e+010	16.4294	28.3521
2.4e+010	16.194	27.127
2.45e+010	16.7284	27.2035
2.5e+010	15.5118	27.1788
2.55e+010	15.4226	26.0407
2.6e+010	15.9619	26.3041
2.65e+010	14.67	25.95
