frequency	e'	e''
5e+008	92.8934	6.67446
1e+009	89.6253	11.4828
1.5e+009	88.2351	16.5436
2e+009	85.8479	21.233
2.5e+009	83.1658	25.6158
3e+009	79.8906	29.3798
3.5e+009	76.2979	32.5903
4e+009	72.8879	35.3949
4.5e+009	69.1337	37.6652
5e+009	65.3758	39.3254
5.5e+009	61.964	40.6933
6e+009	58.3533	41.598
6.5e+009	54.994	42.0442
7e+009	51.9663	42.4572
7.5e+009	48.9253	42.4567
8e+009	46.277	42.2072
8.5e+009	43.8886	42.0806
9e+009	41.3779	41.6121
9.5e+009	39.2313	41.032
1e+010	37.2992	40.6383
1.05e+010	35.285	39.8913
1.1e+010	33.6646	39.0974
1.15e+010	32.097	38.6082
1.2e+010	30.4817	37.8264
1.25e+010	29.2436	36.8973
1.3e+010	27.996	36.4344
1.35e+010	26.7124	35.6548
1.4e+010	25.8445	34.8737
1.45e+010	24.7927	34.377
1.5e+010	23.6114	33.5882
1.55e+010	23.0813	32.8082
1.6e+010	22.293	32.509
1.65e+010	21.194	31.7118
1.7e+010	20.8443	31.0125
1.75e+010	20.2247	30.8099
1.8e+010	19.3016	29.9836
1.85e+010	19.0891	29.3967
1.9e+010	18.5476	29.2774
1.95e+010	17.741	28.3254
2e+010	17.6745	27.8321
2.05e+010	17.04	27.9283
2.1e+010	16.5181	26.9679
2.15e+010	16.6054	26.6291
2.2e+010	15.7462	26.7408
2.25e+010	15.4477	25.6664
2.3e+010	15.7538	25.547
2.35e+010	14.7555	25.6797
2.4e+010	14.5713	24.5636
2.45e+010	15.0873	24.6436
2.5e+010	14.0519	24.5886
2.55e+010	13.9902	23.5704
2.6e+010	14.5272	23.8165
2.65e+010	13.4189	23.4879
