frequency	e'	e''
5e+008	91.0829	5.70933
1e+009	88.2642	9.69513
1.5e+009	87.355	14.0408
2e+009	85.5642	18.1104
2.5e+009	83.6259	22.0257
3e+009	81.125	25.4948
3.5e+009	78.3717	28.6092
4e+009	75.7524	31.4688
4.5e+009	72.7171	33.9474
5e+009	69.5747	35.9332
5.5e+009	66.696	37.6937
6e+009	63.5257	39.0694
6.5e+009	60.4821	40.007
7e+009	57.6957	40.9152
7.5e+009	54.8035	41.4332
8e+009	52.2098	41.6441
8.5e+009	49.8477	41.9687
9e+009	47.2859	41.9462
9.5e+009	45.0452	41.7309
1e+010	43.0236	41.6903
1.05e+010	40.8327	41.2701
1.1e+010	39.0472	40.7262
1.15e+010	37.3394	40.5052
1.2e+010	35.493	39.9543
1.25e+010	34.0536	39.1776
1.3e+010	32.6734	38.922
1.35e+010	31.1468	38.2667
1.4e+010	30.0998	37.5733
1.45e+010	28.8975	37.2369
1.5e+010	27.4803	36.5248
1.55e+010	26.7823	35.7445
1.6e+010	25.8637	35.5978
1.65e+010	24.5491	34.8525
1.7e+010	24.0737	34.0909
1.75e+010	23.3095	34.0096
1.8e+010	22.1823	33.2094
1.85e+010	21.8978	32.541
1.9e+010	21.2109	32.5346
1.95e+010	20.1937	31.5786
2e+010	20.124	31.0091
2.05e+010	19.3591	31.1982
2.1e+010	18.6315	30.169
2.15e+010	18.7456	29.7947
2.2e+010	17.7369	30.0148
2.25e+010	17.2625	28.7782
2.3e+010	17.6256	28.6695
2.35e+010	16.4635	28.9586
2.4e+010	16.1657	27.5964
2.45e+010	16.7545	27.6811
2.5e+010	15.4838	27.7719
2.55e+010	15.3599	26.5303
2.6e+010	15.9728	26.8304
2.65e+010	14.6368	26.5977
