frequency	e'	e''
5e+008	88.5232	5.5575
1e+009	85.7637	9.44659
1.5e+009	84.9171	13.6655
2e+009	83.1907	17.6424
2.5e+009	81.3517	21.4953
3e+009	78.9211	24.9254
3.5e+009	76.2037	28.0589
4e+009	73.5685	30.9103
4.5e+009	70.4843	33.344
5e+009	67.3173	35.2462
5.5e+009	64.4276	36.9117
6e+009	61.2711	38.1844
6.5e+009	58.2656	39.012
7e+009	55.5278	39.82
7.5e+009	52.701	40.2522
8e+009	50.1771	40.388
8.5e+009	47.883	40.6478
9e+009	45.3974	40.5649
9.5e+009	43.2378	40.3003
1e+010	41.2884	40.2195
1.05e+010	39.1773	39.7604
1.1e+010	37.4697	39.1941
1.15e+010	35.8329	38.9431
1.2e+010	34.0623	38.37
1.25e+010	32.707	37.592
1.3e+010	31.3867	37.319
1.35e+010	29.9329	36.6513
1.4e+010	28.9495	35.9643
1.45e+010	27.8075	35.6167
1.5e+010	26.4642	34.9045
1.55e+010	25.8178	34.1437
1.6e+010	24.9547	33.9922
1.65e+010	23.7065	33.2515
1.7e+010	23.2735	32.5165
1.75e+010	22.5561	32.4305
1.8e+010	21.4902	31.643
1.85e+010	21.238	31.0041
1.9e+010	20.5928	30.9972
1.95e+010	19.6361	30.0653
2e+010	19.5863	29.5249
2.05e+010	18.8654	29.7032
2.1e+010	18.1819	28.7093
2.15e+010	18.3099	28.3554
2.2e+010	17.3615	28.5692
2.25e+010	16.9118	27.3761
2.3e+010	17.2803	27.2816
2.35e+010	16.1822	27.5623
2.4e+010	15.8948	26.2429
2.45e+010	16.4835	26.3392
2.5e+010	15.2803	26.4315
2.55e+010	15.1572	25.2294
2.6e+010	15.7742	25.5313
2.65e+010	14.4952	25.311
