frequency	e'	e''
5e+008	89.6354	5.65628
1e+009	86.8586	9.58003
1.5e+009	85.9943	13.9321
2e+009	84.2434	17.9779
2.5e+009	82.2677	21.9441
3e+009	79.7761	25.4208
3.5e+009	76.9631	28.521
4e+009	74.3025	31.3647
4.5e+009	71.2294	33.8075
5e+009	68.0526	35.7406
5.5e+009	65.1539	37.4499
6e+009	61.9709	38.7648
6.5e+009	58.9243	39.6371
7e+009	56.1397	40.4791
7.5e+009	53.2635	40.9353
8e+009	50.6981	41.0944
8.5e+009	48.3643	41.3683
9e+009	45.8345	41.2983
9.5e+009	43.6339	41.0497
1e+010	41.6437	40.974
1.05e+010	39.4926	40.5261
1.1e+010	37.742	39.9674
1.15e+010	36.0588	39.7164
1.2e+010	34.2476	39.1445
1.25e+010	32.8445	38.3603
1.3e+010	31.4819	38.0787
1.35e+010	29.9941	37.4013
1.4e+010	28.9701	36.7012
1.45e+010	27.7934	36.3381
1.5e+010	26.4198	35.604
1.55e+010	25.7447	34.8242
1.6e+010	24.8509	34.6469
1.65e+010	23.5915	33.8888
1.7e+010	23.1387	33.1309
1.75e+010	22.4021	33.0202
1.8e+010	21.3282	32.219
1.85e+010	21.0657	31.5642
1.9e+010	20.4049	31.5317
1.95e+010	19.4419	30.5941
2e+010	19.3829	30.0436
2.05e+010	18.6483	30.1996
2.1e+010	17.9577	29.2004
2.15e+010	18.0724	28.8409
2.2e+010	17.1073	29.0303
2.25e+010	16.657	27.8306
2.3e+010	17.0018	27.7281
2.35e+010	15.8929	27.9837
2.4e+010	15.611	26.667
2.45e+010	16.1733	26.7479
2.5e+010	14.963	26.8122
2.55e+010	14.8445	25.6154
2.6e+010	15.4322	25.8994
2.65e+010	14.1557	25.6562
