frequency	e'	e''
5e+008	89.8012	5.64068
1e+009	87.0047	9.58178
1.5e+009	86.1365	13.8383
2e+009	84.3675	17.8579
2.5e+009	82.4942	21.7397
3e+009	80.042	25.1774
3.5e+009	77.302	28.3099
4e+009	74.6686	31.1646
4.5e+009	71.5978	33.614
5e+009	68.4346	35.542
5.5e+009	65.556	37.2372
6e+009	62.4025	38.5465
6.5e+009	59.3887	39.4143
7e+009	56.6415	40.2668
7.5e+009	53.7949	40.7418
8e+009	51.2504	40.911
8.5e+009	48.9334	41.2058
9e+009	46.4155	41.156
9.5e+009	44.2257	40.9131
1e+010	42.2463	40.8595
1.05e+010	40.1013	40.4234
1.1e+010	38.3619	39.866
1.15e+010	36.6992	39.6363
1.2e+010	34.8876	39.0771
1.25e+010	33.5021	38.2999
1.3e+010	32.1557	38.0461
1.35e+010	30.6648	37.3807
1.4e+010	29.6568	36.6933
1.45e+010	28.4878	36.3587
1.5e+010	27.1082	35.6471
1.55e+010	26.4424	34.8773
1.6e+010	25.5572	34.7437
1.65e+010	24.2732	34
1.7e+010	23.8251	33.2496
1.75e+010	23.0839	33.1799
1.8e+010	21.9864	32.3881
1.85e+010	21.7261	31.7305
1.9e+010	21.0587	31.74
1.95e+010	20.0662	30.7972
2e+010	20.0204	30.2405
2.05e+010	19.2725	30.4366
2.1e+010	18.5605	29.4245
2.15e+010	18.6969	29.0627
2.2e+010	17.7145	29.2957
2.25e+010	17.2402	28.0669
2.3e+010	17.6236	27.9745
2.35e+010	16.4859	28.2816
2.4e+010	16.1892	26.915
2.45e+010	16.7943	27.0126
2.5e+010	15.5442	27.1285
2.55e+010	15.4171	25.8855
2.6e+010	16.0489	26.1993
2.65e+010	14.725	25.9897
