frequency	e'	e''
5e+008	89.8149	5.44314
1e+009	87.2517	8.82365
1.5e+009	86.1295	12.6359
2e+009	84.7577	16.3224
2.5e+009	83.2137	19.9158
3e+009	81.1287	23.1853
3.5e+009	78.7967	26.1758
4e+009	76.561	28.968
4.5e+009	73.9544	31.4436
5e+009	71.18	33.4884
5.5e+009	68.6214	35.3759
6e+009	65.7725	36.9412
6.5e+009	62.9863	38.0711
7e+009	60.4174	39.1846
7.5e+009	57.6879	39.9239
8e+009	55.2127	40.3828
8.5e+009	52.9789	40.9397
9e+009	50.4803	41.1343
9.5e+009	48.2569	41.1565
1e+010	46.2718	41.3377
1.05e+010	44.0706	41.116
1.1e+010	42.2536	40.7543
1.15e+010	40.5273	40.7198
1.2e+010	38.6423	40.3362
1.25e+010	37.1215	39.6779
1.3e+010	35.6692	39.5551
1.35e+010	34.0874	39.0516
1.4e+010	32.9784	38.4373
1.45e+010	31.6896	38.1855
1.5e+010	30.1797	37.5838
1.55e+010	29.4456	36.8542
1.6e+010	28.4372	36.7409
1.65e+010	26.9993	36.0646
1.7e+010	26.4797	35.3621
1.75e+010	25.6723	35.317
1.8e+010	24.4208	34.5176
1.85e+010	24.0715	33.8727
1.9e+010	23.3564	33.9015
1.95e+010	22.2255	32.877
2e+010	22.0634	32.3231
2.05e+010	21.2252	32.5944
2.1e+010	20.4727	31.4929
2.15e+010	20.4996	31.0986
2.2e+010	19.372	31.3794
2.25e+010	18.8993	30.1126
2.3e+010	19.2165	29.9471
2.35e+010	17.888	30.2361
2.4e+010	17.5813	28.9002
2.45e+010	18.1517	28.9704
2.5e+010	16.7906	29.0325
2.55e+010	16.6542	27.7791
2.6e+010	17.2278	28.0595
2.65e+010	15.7925	27.7482
