frequency	e'	e''
5e+008	63.2969	4.2491
1e+009	60.9759	6.78791
1.5e+009	60.737	10.0368
2e+009	59.3863	12.9598
2.5e+009	58.3157	16.1601
3e+009	56.259	18.8683
3.5e+009	54.1391	21.4423
4e+009	51.96	23.6904
4.5e+009	49.4128	25.6037
5e+009	46.7471	27.096
5.5e+009	44.3208	28.3037
6e+009	41.7038	29.1436
6.5e+009	39.2402	29.6612
7e+009	36.967	30.1129
7.5e+009	34.6618	30.2215
8e+009	32.6885	30.1552
8.5e+009	30.8591	30.157
9e+009	28.9214	29.8777
9.5e+009	27.297	29.5283
1e+010	25.7796	29.2925
1.05e+010	24.1774	28.76
1.1e+010	22.8915	28.2056
1.15e+010	21.6233	27.8193
1.2e+010	20.3131	27.2092
1.25e+010	19.3329	26.5355
1.3e+010	18.2927	26.1137
1.35e+010	17.2467	25.4051
1.4e+010	16.5522	24.7631
1.45e+010	15.7361	24.2747
1.5e+010	14.8451	23.54
1.55e+010	14.4419	22.8685
1.6e+010	13.8623	22.5224
1.65e+010	13.1323	21.7933
1.7e+010	12.9403	21.2157
1.75e+010	12.5146	20.9711
1.8e+010	11.946	20.3035
1.85e+010	11.864	19.8716
1.9e+010	11.4853	19.7124
1.95e+010	11.0074	19.0379
2e+010	11.0268	18.7125
2.05e+010	10.5787	18.6888
2.1e+010	10.2299	18.0315
2.15e+010	10.3332	17.8356
2.2e+010	9.7467	17.8109
2.25e+010	9.54562	17.0654
2.3e+010	9.74698	17.0502
2.35e+010	9.07366	17.0478
2.4e+010	8.94978	16.2662
2.45e+010	9.28071	16.3668
2.5e+010	8.54347	16.235
2.55e+010	8.49915	15.5392
2.6e+010	8.84778	15.7441
2.65e+010	8.06409	15.4484
